EN,DDN
"And I saw, and I heard an eagle, flying in mid heaven, saying with a great voice, Woe, woe, woe, for them that dwell on the earth, by reason of the other voices of the trumpet of the three angels, who are yet to sound.","Hɑndɑriyɑize di mɑɑ nɑ Abisɑntɛ, hɔɔti dimi fɔ. Hɑri di fɑrisime hinzɑntɛ kulu bɛrɛ kɑ hɔɔtu. Bɔrɔ bɑɑbɑ bu hɑri di sɑbu sɛ zɑmɑ ɑ̀ hɔɔtu."
"And the fifth angel sounded, and I saw a star from heaven fallen unto the earth: and there was given to him the key of the pit of the abyss.","Ikpɛ dɔntɔneize tɑɑcɑntɛ nɑ ngɑ kuluu funsu. Cɔfɔ kube nɑ weenu fɑrisime hinzɑntɛ kɑru. Yɑ mɑ nɑ hɑndu fɑrisime hinzɑntɛ ndɑ hɑndɑriyɑize yom fɑrisime hinzɑntɛ hɑli fɑrisime hinzɑntɛ yom kulu tɛ kube. Zɑɑri kɑɑri fɑrisime hinzɑntɛ mo dɛrɛ, yɑ mɑ no ciini."
"And he opened the pit of the abyss; and there went up a smoke out of the pit, as the smoke of a great furnace; and the sun and the air were darkened by reason of the smoke of the pit.","A gunɑ. Cɔfɔ ɑ mɑɑ Ikpɛ dɔntɔneize fɔ go deesi bɛɛnɛ bindi bindi. À go cii ndɑ jinde beeri: Kɑito, kɑito hɑndunyɑ bɔrɔ yom sɛ kuluu hinzɑ kɑ ǹ cindi sɑbu sɛ kɑ Ikpɛ dɔntɔneize hinzɑ wɔ bɑ funsu."
"And out of the smoke came forth locusts upon the earth; and power was given them, as the scorpions of the earth have power.",Ikpɛ dɔntɔneize guɑntɛ nɑ ngɑ kuluu funsu. Cɔfɔ ɑ di hɑndɑriyɑize fɔ hunu zɑ bɛɛnɛ kɑ kɑm hɑndunyɑ bɔm. Ǹ nɑ guusu kɑ ɑ̀ sindɑ mee lɑntɑnɑize nɑ ɑ̀ sɛ.
"And it was said unto them that they should not hurt the grass of the earth, neither any green thing, neither any tree, but only such men as have not the seal of God on their foreheads.",Cɔfɔ ɑ̀ nɑ guusu di feeri. Dullu fɔ mɑ go hunu ɑ̀ kunɑ zɑngɑ dudɑli nini dullu. Weenu ndɑ hɛo kulu mo bɛrɛ kɑ bi ndɑ dullu di zɑngɑ buudɑ.
"And it was given them that they should not kill them, but that they should be tormented five months: and their torment was as the torment of a scorpion, when it striketh a man.",Doo yom go hunu zɑ dullu kunɑ kɑ see hɑndunyɑ kulu bɔm. Ǹ nɑ ǹ nɑ dɑbɑri fɔ mɑ zɑngɑ gɑndɑ dem yom dɑbɑri.
"And in those days men shall seek death, and shall in no wise find it; and they shall desire to die, and death fleeth from them.","Ǹ cii ǹ sɛ ǹ mɑ si hɛ lɑlɔ fɔ kulu tɛ gɑndɑ wɔ subu sɛ, bɑ kɔsu gɑni fɔ sɛ, bɑ tuurinyɑ fɔ sɛ. Ammɑ ǹ mɑ ilɑlɔ tɛ beerem sɛ kɑ ǹ mɑnɑ du Ikpɛ sɛdɑ dɑmyom ngei sukutu yom gɑɑ."
"And the shapes of the locusts were like unto horses prepared for war; and upon their heads as it were crowns like unto gold, and their faces were as men’s faces.","Ǹ nɑ ǹ nɑ mei ǹ mɑ si ǹ wi, ɑmmɑ ǹ mɑ ǹ bɔnɑndi zɑngɑ hɑndu gu. Bɔnɑndiyom kɑ ǹ go tɛ ǹ sɛ di goono zɑngɑ bɔnɛ kɑ bɔrɔ mɑɑ sɑɑ kɑ dem nɑ ɑ̀ tɔnu."
"And they had hair as the hair of women, and their teeth were as the teeth of lions.","Jiribi nge yom di kunɑ beerem kɑɑ bu ceeci, ɑmmɑ ǹ si du ɑ̀. Ǹ guuri ngei mɑ bu ɑmmɑ bu zuuru kɑ mooru ndei."
"And they had breastplates, as it were breastplates of iron; and the sound of their wings was as the sound of chariots, of many horses rushing to war.",Doo nge yom di himɑ nɑ zɑngɑ bɑri yom kɑ ǹ sɔlu wɑngu tɛyom sɛ. Ǹ bɔm yom gɑɑ gundɑ zɑngɑ kpetɛrɛ fulɑ kɑ ɑ̀ himɑ wurɑ. Ǹ moodumɑ yom goono no zɑngɑ bɔrɔ.
"And they have tails like unto scorpions, and stings; and in their tails is their power to hurt men five months.",Ǹ bɔm hɑmini goono zɑngɑ weibɔrɔ ŋmɔne. Ǹ hinje yom mo goono zɑngɑ muusu beeri ŋmɔne.
"They have over them as king the angel of the abyss: his name in Hebrew is Abaddon, and in the Greek tongue he hath the name Apollyon.",Ǹ jɛndɛ yom gɑɑ gundɑ guuru kɔrɛ. Ǹ fɑtɑ yom kɔsɔngu himɑ no zɑngɑ tɔrɔkɔ yom kɑ bɑri boobo go cendi ko zuuru kɑ kpei wɑngu dɔ.
"The first Woe is past: behold, there come yet two Woes hereafter.",Ǹ gundɑ lɑɑce nɑɑjikpɛ yom zɑngɑ dem. Ǹ lɑɑce yom kunɑ no ǹ gundɑ dɑbɑri kɑ ǹ mɑ beerem no doori hɑli hɑndu gu.
"And the sixth angel sounded, and I heard a voice from the horns of the golden altar which is before God,","Ǹ gundɑ kpe fɔ kɑ ɑ̀ ci guusu kɑ ɑ̀ sindɑ mee Ikpɛ dɔntɔneize. Ebulu cinɛ kunɑ ǹ cii ɑ̀ sɛ Abɑdom, Gɑrɛku cinɛ kunɑ mɑ Apoliyom. Mɑɑ di feeriji yɑ ci Hɑlɑcikɔ."
"one saying to the sixth angel that had the trumpet, Loose the four angels that are bound at the great river Euphrates.","Sintine bɑlɑu bisɑ. Gunɑ, ngɑ di bɑndɑ bɑlɑu hinkɑ gɑ kɑɑ kpɛɛnɛ."
"And the four angels were loosed, that had been prepared for the hour and day and month and year, that they should kill the third part of men.",Ikpɛ dɔntɔneize iduɑntɛ nɑ ngɑ kuluu funsu. Cɔfɔ ɑ mɑɑ jinde fɔ gɑ hunu hilli tɑɑci dɔ kɑ ǹ goono wurɑ bɑndɑ tɑndɑ bɔm Ikpɛ jine.
And the number of the armies of the horsemen was twice ten thousand times ten thousand: I heard the number of them.,À cii Ikpɛ dɔntɔneize iduɑntɛ kɑ ɑ̀ gundɑ kuluu di sɛ: N mɑ Ikpɛ dɔntɔneize tɑɑci kɑ ǹ goono hɔɑntɛ Yufɑtu isɑ mee gɑɑ feeri.
"And thus I saw the horses in the vision, and them that sat on them, having breastplates as of fire and of hyacinth and of brimstone: and the heads of the horses are as the heads of lions; and out of their mouths proceedeth fire and smoke and brimstone.","À nɑ Ikpɛ dɔntɔneize tɑɑci di feeri mɑ, ngei kɑ ǹ sɔlu guuru sɛ ndɑ hɑnu sɛ ndɑ hɑndu sɛ ndɑ jiiri sɛ, zɑmɑ ǹ mɑ iburɑdɑm fɑrisime hinzɑntɛ kulu wi."
"By these three plagues was the third part of men killed, by the fire and the smoke and the brimstone, which proceeded out of their mouths.",Wɑngu bɑrikɑri yom goono zɑngɑ ǹ bɔrɔ dubu zɑngu hinkɑ hɑli ce dubu wei. Yɑ nɑ ɑ mɑɑ.
"For the power of the horses is in their mouth, and in their tails: for their tails are like unto serpents, and have heads; and with them they hurt.","Zɑngɑ yɑ no diyom di kunɑ ɑ di bɑri yom ndɑ beerem kɑ ǹ go gɔrɔ ǹ bɔm. Ǹ gundɑ kɔrɛ ngei jɛndɛ yom gɑɑ, iciire zɑngɑ nini ndɑ iboogu ndɑ dɔsɔ zɑngɑ ɑlibɑro. Ǹ bɑri yom bɔm goono no zɑngɑ muusu beeri bɔm. Ǹ mee yom kunɑ nɑ nini gɑ hunu ndɑ dullu ndɑ ɑlibɑro kɑ ɑ̀ gɑ di."
"And the rest of mankind, who were not killed with these plagues, repented not of the works of their hands, that they should not worship demons, and the idols of gold, and of silver, and of brass, and of stone, and of wood; which can neither see, nor hear, nor walk:","Aliwɑbɑ hinzɑ wɔ, nini ndɑ dullu ndɑ ɑlibɑro kɑ ɑ̀ gɑ hunu bɑri yom di mee kunɑ, yɑ nɑ hɑndunyɑ beerem fɑrisime hinzɑntɛ wi."
"and they repented not of their murders, nor of their sorceries, nor of their fornication, nor of their thefts.",Bɑri yom di dɑbɑri goono ǹ mee yom kunɑ ndɑ ǹ lɑɑce yom gɑɑ. Ǹ lɑɑce yom di himɑ no zɑngɑ gondi yom kɑ ǹ gundɑ bɔm yom. Nge yom mo no ǹ go bɔrɔ doorɑndi ndɑ.
"And I saw another strong angel coming down out of heaven, arrayed with a cloud; and the rainbow was upon his head, and his face was as the sun, and his feet as pillars of fire;","Bɔrɔ cindei kulu kɑ ɑliwɑbɑ yom di mɑnɑ ǹ wi, ǹ mɑnɑ tuubi ndɑ ngei kɑmbɛ gbei yom. Ǹ mɑnɑ fee ndɑ hɔllɛ gɑnɑyom ndɑ tooru yom kɑ ǹ tɛ ndɑ wurɑ ndɑ ɑnzɛrɛfu ndɑ guuru ciire ndɑ tondi ndɑ tuuri, tooru yom kɑ ǹ si hini kɑ di. Ǹ si hini kɑ mɑɑ. Ǹ si hini kɑ dirɑ."
"and he had in his hand a little book open: and he set his right foot upon the sea, and his left upon the earth;",Beerem mɑnɑ tuubi mo ndɑ ǹ bɔrɔ wiyom ndɑ ǹ dɑbodɑbo ndɑ ǹ zinɑtɛrɛ ndɑ ǹ zeetɛrɛ.
"and he cried with a great voice, as a lion roareth: and when he cried, the seven thunders uttered their voices.","A di Ikpɛ dɔntɔneize gɑɑbikoni ŋmɑni fɔ kɑ ɑ̀ go zumbu zɑ bɛɛnɛ buru dɑɑbɑntɛ kunɑ. Sɛjɛrɛ fɔ mo goono ɑ̀ bɔm bɛɛnɛ. A moodumɑ goono no zɑngɑ weenu, ɑ̀ cee yom mɑ zɑngɑ nini kɑɑsɑ yom."
"And when the seven thunders uttered their voices, I was about to write: and I heard a voice from heaven saying, Seal up the things which the seven thunders uttered, and write them not.","Tirɑ feerɑntɛ cɛnɑ fɔ goono ɑ̀ kɑmbɛ kunɑ. À nɑ ngɑ kɑmbɛŋmɑɑ cee dɛcɛ tɛku bɔm, ɑ̀ kɑmbɛwo cee mɑ gɑndɑ bɔm."
"And the angel that I saw standing upon the sea and upon the earth lifted up his right hand to heaven,","Cɔfɔ ɑ̀ kuwɑ ndɑ jinde beeri zɑngɑ muusu beeri dureyom. Sɑɑ kɑ ɑ̀ kuwɑ, bɛɛnɛ kɑɑtiyom iye tɛ."
"and sware by him that liveth for ever and ever, who created the heaven and the things that are therein, and the earth and the things that are therein, and the sea and the things that are therein, that there shall be delay no longer:","Sɑɑ kɑ bɛɛnɛ kɑɑtiyom iye di tɛ, ɑ bɑ hɑntum. Ammɑ jinde fɔ hunu zɑ bɛɛnɛ kɑ cii ɑ sɛ: N mɑ hɛ yom kɑ bɛɛnɛ kɑɑti yom iye di cii kɑ dɑɑbu ndɑ sɛdɑ dɑmyɑm. N mɑ si ǹ hɑntum."
"but in the days of the voice of the seventh angel, when he is about to sound, then is finished the mystery of God, according to the good tidings which he declared to his servants the prophets.","Cɔfɔ Ikpɛ dɔntɔneize kɑ ɑ di ɑ̀ go cɛ tɛkuɑ bɔm ndɑ gɑndɑ bɔm, ɑ̀ nɑ ngɑ kɑmbɛ sɔmbu bɛɛnɛ ngɑ mɑ ze."
"And the voice which I heard from heaven, I heard it again speaking with me, and saying, Go, take the book which is open in the hand of the angel that standeth upon the sea and upon the earth.","À ze ndɑ Bɔrɔ kɑ ɑ̀ gɑ hunɑ jiri dubu ndɑ dubu yom, ngɑ kɑ ɑ̀ nɑ bɛɛnɛ tɑkɑ ndɑ hɛ yom kɑ ǹ goono ɑ̀ kunɑ. Ngɑ mɑ nɑ gɑndɑ tɑkɑ ndɑ hɛ yom kɑ ǹ goono ɑ̀ bɔm. À nɑ tɛku mɑ tɑkɑ ndɑ hɛ yom kɑ ǹ goono ɑ̀ kunɑ. Ikpɛ dɔntɔneize di cii: Dɑɑmɑ si kpɛɛnɛ."
"And I went unto the angel, saying unto him that he should give me the little book. And he saith unto me, Take it, and eat it up; and it shall make thy belly bitter, but in thy mouth it shall be sweet as honey.","Ammɑ lɔkɑci kɑ Ikpɛ dɔntɔneize iyɑntɛ bɑ kɑ ngɑ kuluu funsu, sɑɑ ngɑ di no Ikpɛ duje go kube zɑngɑ ɑ̀ jinɑ kɑ ɑ̀ fɛɛ ngɑ tɑm yom sɛ kɑ ǹ ci ɑndebi yom."
"And I took the little book out of the angel’s hand, and ate it up; and it was in my mouth sweet as honey: and when I had eaten it, my belly was made bitter.","Jinde kɑ ɑ mɑɑ zɑ bɛɛnɛ gɑ sendi ɑ sɛ kpɛɛnɛ kɑ cii: Kpei, tirɑ feerɑntɛ cɛnɑ tɑ kɑ ɑ̀ goono Ikpɛ dɔntɔneize di kɑmbɛ kunɑ kɑ ɑ̀ go cɛ tɛku ndɑ gɑndɑ bɔm."
"And they say unto me, Thou must prophesy again over many peoples and nations and tongues and kings.",Cɔfɔ ɑ kpei Ikpɛ dɔntɔneize di dɔ kɑ cii ɑ̀ sɛ: N mɑ tirɑ cɛnɑ di no ɑ sɛ. À cii ɑ sɛ: À zɑɑ kɑ ɑ̀ gonu. Àɑ hɔɔtu n gunde kunɑ ɑmmɑ n mee kunɑ ɑ̀ kɑɑni no zɑngɑ yu.
"And there was given me a reed like unto a rod: and one said, Rise, and measure the temple of God, and the altar, and them that worship therein.",A nɑ tirɑ cɛnɑ di zɑɑ Ikpɛ dɔntɔneize di kɑmbɛ kɑ ɑ̀ gonu. À kɑɑni ɑ mee kunɑ zɑngɑ yu ɑmmɑ sɑɑ kɑ ɑ nɑ ɑ̀ gonu ɑ̀ hɔɔtu no ɑ gunde kunɑ.
"And the court which is without the temple leave without, and measure it not; for it hath been given unto the nations: and the holy city shall they tread under foot forty and two months.",Cɔfɔ ɑ̀ cii ɑ sɛ: Kɑlɑ n mɑ ɑndebitɛrɛ tɛ kpɛɛnɛ bɔrɔ boobo ndɑ dimi yom ndɑ dɛɛnɛ yom ndɑ gɑndɑkpɛ yom jine.
"And I will give unto my two witnesses, and they shall prophesy a thousand two hundred and threescore days, clothed in sackcloth.",Ǹ nɑ sɑɑri fɔ nɑ ɑ sɛ zɑngɑ gɑɑbu kɑ cii ɑ sɛ: Tunu kɑ cɛ kɑ Ikpɛ gɔrɛ dɔ ndɑ gɑrɑndi bɑndɑ tɑndɑ dɔ neesi. N mɑ beerem kulu kɑbu kɑ ǹ goono Ikpɛ goonoyom dɔ kɑ kɑ Ikpɛ bɛɛrɑndi.
"These are the two olive trees and the two candlesticks, standing before the Lord of the earth.","Ammɑ n mɑ Ikpɛ goonoyom dɔ hundi bɑtumɑ nɑm, n mɑ si ɑ̀ neesi. N mɑ si ɑ̀ neesi zɑmɑ ǹ nɑ ɑ̀ no dimi cindei sɛ. Ǹ kɑɑ wɑngɑrɑ hɑlɑɑlɑ tɑɑmu nge cee cire hɑndu weitɑɑci cindi hinkɑ."
"And if any man desireth to hurt them, fire proceedeth out of their mouth and devoureth their enemies; and if any man shall desire to hurt them, in this manner must he be killed.",A gɑ ɑ sɛdɑ hinkɑ dɔntɔm soojiine kunɑ ǹ mɑ ɑndebitɛrɛ tɛ jiribi dubu fɔ ndɑ zɑngu hinkɑ ndɑ weidu.
"These have the power to shut the heaven, that it rain not during the days of their prophecy: and they have power over the waters to turn them into blood, and to smite the earth with every plague, as often as they shall desire.",Sɛdɑ yom di yɑ ci olibe nyɑ hinkɑ ndɑ fitilɑ hinkɑ kɑ ǹ go cɛ gɑndɑ wɔ ŋmɔne Ikpɛ jine.
"And when they shall have finished their testimony, the beast that cometh up out of the abyss shall make war with them, and overcome them, and kill them.","De bɔrɔ fɔ go bɑɑ ngɑ mɑ ilɑlɔ fɔ tɛ ǹ sɛ, nini kɑɑ hunu ǹ mee yom kunɑ kɑ ǹ ŋmɔne ibɛrɛ yom wi. Zɑngɑ yɑ no ǹ gɑ ɑ̀ wi wɔ kɑ go bɑɑ ngɑ mɑ hɛ lɑlɔ tɛ ǹ sɛ."
"And their dead bodies lie in the street of the great city, which spiritually is called Sodom and Egypt, where also their Lord was crucified.",Ǹ gundɑ hini kɑ bɛɛnɛ dɑɑbu hɑli hɑri mɑ si kɑm ǹ ŋmɔne ɑndebitɛrɛ jiribi yom kulu kunɑ. Ǹ gundɑ hini mo kɑ hɑri yom bɛrɛ kuri. Ǹ gundɑ hini mo kɑ ɑliwɑbɑ dimi ŋmɑni ŋmɑni yom tɑm hɑndunyɑ wɔ bɔm sɑɑ kɑ ǹ go bɑɑ kulu.
"And from among the peoples and tribes and tongues and nations do men look upon their dead bodies three days and a half, and suffer not their dead bodies to be laid in a tomb.","Sɑɑ kɑ ǹ beeni ndɑ ngei sɛdɑ, gɑnjihɑm futu go hunu zɑ guusu kɑ ɑ̀ sindɑ mee kunɑ. À kɑɑ wɑngu tɛ ndei. À gɑɑŋmɑɑ ǹ bɔm kɑ ǹ wi."
"And they that dwell on the earth rejoice over them, and make merry; and they shall send gifts one to another; because these two prophets tormented them that dwell on the earth.","Ǹ bukɔ yom mɑ kɑɑ goono wɑngɑrɑ beeri bɑtumɑ kɑ ǹ cii ɑ̀ sɛ zɑngɑ yɑɑse Sodum ndɑ Eziputu, nungu kɑ ǹ nɑ i Kpe kɑnji."
"And after the three days and a half the breath of life from God entered into them, and they stood upon their feet; and great fear fell upon them that beheld them.","Beerem kɑ ǹ hunu jɑmɑ kulu ndɑ kundɑ kulu ndɑ dɛɛnɛ kulu ndɑ hɑndunyɑ dimi kulu, ǹ kɑɑ di ǹ bukɔ yom zɑngɑ jiribi hinzɑ ndɑ jɛrɛ. Ǹ bine si tu ǹ mɑ bukɔ yom dɑm sɑɑrɛ yom kunɑ."
"And they heard a great voice from heaven saying unto them, Come up hither. And they went up into heaven in the cloud; and their enemies beheld them.","Ǹ sɑbu sɛ bine, hɑndunyɑ beerem kɑɑ fɑihã ndɑ ǹ buyom. Ǹ kɑɑ goono bine yeene kunɑ. Ǹ kɑɑ cɛrɛ no noyom zɑmɑ ɑndebi hinkɑ di nɑ hɑndunyɑ beerem bɔnɑndi."
"And in that hour there was a great earthquake, and the tenth part of the city fell; and there were killed in the earthquake seven thousand persons: and the rest were affrighted, and gave glory to the God of heaven.","Jiribi hinzɑ ndɑ jɛrɛ bɑndɑ, Ikpɛ ye kɑ hundi dɑm ǹ kunɑ. Cɔfɔ ǹ tunu kɑ cɛ. Beerem kulu kɑ ǹ di ei, hɑmburu nɑ ǹ dii kɑlɑ kɑlɑ."
"The second Woe is past: behold, the third Woe cometh quickly.",Ǹ mɑɑ jinde fɔ kɑ ɑ̀ hunu bɛɛnɛ go cii ǹ sɛ: Wɑ kɑɑru nee dɔ. Cɔfɔ ǹ kɑɑru bɛɛnɛ buru kunɑ. Ǹ ŋmɔne ibɛrɛ yom di ei mo.
"And the seventh angel sounded; and there followed great voices in heaven, and they said, The kingdom of the world is become the kingdom of our Lord, and of his Christ: and he shall reign for ever and ever.",Guuru ngɑ di kunɑ gɑndɑ zinjiyom beeri fɔ tɛ. Wɑngɑrɑ di fɑrisime weiɑntɛ kɑm. Bɔrɔ dubu iye yɑ bu gɑndɑ zinjiyom ngɑ di kunɑ. Cindei mo hɑmburu kɑlɑ kɑlɑ kɑ bɛɛrɛ no Ikpɛ kɑ ɑ̀ goono bɛɛnɛ sɛ.
"And the four and twenty elders, who sit before God on their thrones, fell upon their faces and worshipped God,","Bɑlɑu hinkɑntɛ bisɑ. Gunɑ, ihinzɑntɛ go kɑɑ mɑɑsɑ mɑɑsɑ."
"saying, We give thee thanks, O Lord God, the Almighty, who art and who wast; because thou hast taken thy great power, and didst reign.","Ikpɛ dɔntɔneize iyɑntɛ nɑ ngɑ kuluu funsu. Cɔfɔ jinde beeri fɔ yom hunu zɑ bɛɛnɛ kɑ cii: Ǹ nɑ hɑndunyɑ kpetɛrɛ yeti i Kpe ndɑ ɑ̀ ŋmɔne Mɛsiyɑ sɛ. À kɑɑ kpetɛrɛ ŋmɑɑ mɑ, beeniyom si."
"And the nations were wroth, and thy wrath came, and the time of the dead to be judged, and the time to give their reward to thy servants the prophets, and to the saints, and to them that fear thy name, the small and the great; and to destroy them that destroy the earth.","Hɑikusu wɑrɑnkɑ cindi tɑɑci di mɑ kɑ ǹ go gɔrɔ Ikpɛ jine nge kpetɛrɛ kɑrigɑ yom kunɑ, ǹ jɛndɛbiri kɑ kɑ Ikpɛ bɛɛrɑndi."
"And there was opened the temple of God that is in heaven; and there was seen in his temple the ark of his covenant; and there followed lightnings, and voices, and thunders, and an earthquake, and great hail.","Ǹ go cii: ""E Kpe Ikpɛ, Dɑbɑri kulu kpe, i go sɑɑbu n sɛ. Ni, n goono mɑɑsɑ. N goono zɑ dom. Ni, n go kɑɑ mo. N nɑ n dɑbɑri beeri zɑɑ kɑ kpetɛrɛ ŋmɑɑ kɑ mei."
"And a great sign was seen in heaven: a woman arrayed with the sun, and the moon under her feet, and upon her head a crown of twelve stars;","Hɑndunyɑ dimi yom bine tɔ. N ŋmɔne binetɔnɛ kɑɑ. Lɔkɑci tɔ kɑ n mɑ bukɔ yom ciiti. Lɔkɑci mo tɔ n mɑ n bɑnyɑ yom kɑ ǹ ci ɑndebi yom bɑnɑ, ndɑ hɑlɑɑlɑntɛ yom ndɑ beerem kɑ ǹ gɑ hɑmburu n mɑɑ sɛ, icɛnɑ ndɑ ibeeri. Lɔkɑci tɔ mo kɑ beerem kɑ ǹ gɑ hɑndunyɑ hɑlɑci, n mɑ ǹ hɑlɑci mo."""
"and she was with child; and she crieth out, travailing in birth, and in pain to be delivered.",Ikpɛ goonoyom dɔ kɑ ɑ̀ goono bɛɛnɛ kunɑ feeri. Cɔfɔ ǹ di ɑ̀ ŋmɔne ɑlikɑwɑli ɑdɑkɑ goono ɑ̀ kunɑ. Cɔfɔ nyɑlɑu yom ndɑ jinde yom ndɑ bɛɛnɛ kɑɑtiyom ndɑ gɑndɑ zinjiyom ndɑ gɑri beeri tɛ.
"And there was seen another sign in heaven: and behold, a great red dragon, having seven heads and ten horns, and upon his heads seven diadems.",Alɑmu bɑmbɑtɑ fɔ hunutɛrɛ bɛɛnɛ kunɑ kɑ ɑ̀ ci weibɔrɔ fɔ kɑ weenu nɑ ɑ̀ dɑɑbu. Hɑndu goono ɑ̀ cee yom cire. Hɑndɑriyɑize wei cindi hinkɑ mo goono ɑ̀ bɔm gɑɑ zɑngɑ bɔmtɔbɛ.
"And his tail draweth the third part of the stars of heaven, and did cast them to the earth: and the dragon standeth before the woman that is about to be delivered, that when she is delivered he may devour her child.",À gundɑ kunu. À go kuwɑ mɑ ndɑ hɑizɛnyɛ ndɑ hɛiyom dɑɑri.
"And she was delivered of a son, a man child, who is to rule all the nations with a rod of iron: and her child was caught up unto God, and unto his throne.","Alɑmu ŋmɑni fɔ mɑ hunutɛrɛ bɛɛnɑ kunɑ. Gunɑ, kɑndɑmɑ ciire beeri fɔ nɑ. À gundɑ bɔm iye ndɑ hilli wei. À bɔm yom gɑɑ mo kpetɛrɛ fulɑ iye yɑ goono."
"And the woman fled into the wilderness, where she hath a place prepared of God, that there they may nourish her a thousand two hundred and threescore days.",À lɑɑce mo go hɑndɑriyɑize yom fɑrisime hinzɑntɛ cendi zɑ bɛɛnɛ. À gɑ kɑ ǹ jindo hɑndunyɑ bɔm. Kɑndɑmɑ di go cɛ weibɔrɔ di kɑ ɑ̀ bɑ hɛi jine zɑmɑ ngɑ mɑ ɑ̀ koo di ŋmɑɑ sɛ sɑɑ kɑ ɑ̀ hɛi.
And there was war in heaven: Michael and his angels going forth to war with the dragon; and the dragon warred and his angels;,À nɑ koo hɑibɔrɔ fɔ hɛi kɑ ngɑ yɑ dimi kulu kurum ndɑ guuru goobu. Ǹ nɑ ɑ̀ koo di kɔm kɑ kpeindɑ Ikpɛ dɔ ɑ̀ kpetɛrɛ kɑrigɑ dɔ.
"and they prevailed not, neither was their place found any more in heaven.","Cɔfɔ weibɔrɔ di zuuru kɑ kpei gɑnji kunɑ, nungu kɑ Ikpɛ nɑ tɛrɛ hinsɑ ɑ̀ sɛ. À kpei gɑnji kunɑ zɑmɑ ǹ mɑ ɑ̀ ŋmɑɑrɑndi zɑngɑ jiribi dubu fɔ ndɑ zɑngu hinkɑ ndɑ weidu."
"And the great dragon was cast down, the old serpent, he that is called the Devil and Satan, the deceiver of the whole world; he was cast down to the earth, and his angels were cast down with him.",Wɑngu tɛ mo bɛɛnɛ kunɑ. Ikpɛ dɔntɔneize beeri kɑ ɑ̀ mɑɑ Misɛli ndɑ ɑ̀ dɔntɔneize yom no tɑngɑmi tɛ ndɑ kɑndɑmɑ. Kɑndɑmɑ ndɑ ɑ̀ ŋmɔne dɔntɔneize yom nɑ tɑngɑmi tɛ ndei mo.
"And I heard a great voice in heaven, saying, Now is come the salvation, and the power, and the kingdom of our God, and the authority of his Christ: for the accuser of our brethren is cast down, who accuseth them before our God day and night.",Ammɑ kɑndɑmɑ ndɑ ɑ̀ dɔntɔneize yom mɑnɑ gɑɑŋmɑɑ. Ǹ mɑnɑ tu ǹ sɛ ndɑ gɔrɛ bɛɛnɛ kunɑ kpɛɛnɛ.
"And they overcame him because of the blood of the Lamb, and because of the word of their testimony; and they loved not their life even unto death.","Ǹ nɑ kɑndɑmɑ cetu tɛrɛ, ngɑ yɑ ci zɑ dɑm dɑm gondi zeenu kɑ ǹ cɛɛ Ibilisi wɑlɑ Setɑm kɑ ɑ̀ go hɑndunyɑ wɔ kulu dɛrɑndi. Ǹ nɑ ɑ̀ jindo gɑndɑ ndɑ ɑ̀ dɔntɔneize yom kulu ɑ̀ bɑndɑ."
"Therefore rejoice, O heavens, and ye that dwell in them. Woe for the earth and for the sea: because the devil is gone down unto you, having great wrath, knowing that he hath but a short time.","Cɔfɔ ɑ mɑɑ jinde beeri fɔ zɑ bɛɛnɛ ɑ̀ go cii: Mɑɑsɑnkulu fɑɑbɑ ndɑ dɑbɑri ndɑ i ŋmɔne Ikpɛ kpetɛrɛ kube. À ŋmɔne Mɛsiyɑ hini mo tɔ. I nyɑize yom tɔnyɑkɔ kɑ ciini ndɑ zɑɑri ɑ̀ nɑ ǹ tɔnyɑ i ŋmɔne Ikpɛ jine, ǹ nɑ ɑ̀ zeeri."
